inverter_id,sigma_key,sigma,fallback_sigma
INV 01.03.016,450-650|60+,0.06429988395103546,0.07228462437039743
INV 01.03.016,450-650|8-18,0.0938385440337548,0.18183269011939837
INV 01.03.016,650-850|18-30,0.05844838388384047,0.15902162003354112
INV 01.03.016,650-850|30-45,0.035936312542941815,0.08104686135868523
INV 01.03.016,650-850|45-60,0.05752993597038481,0.07958918689178723
INV 01.03.016,650-850|60+,0.08149517018294211,0.1017849294143649
INV 01.03.016,850+|18-30,0.015,0.13987822772377745
INV 01.03.016,850+|30-45,0.04175396976608043,0.06673062002958337
INV 01.03.016,850+|45-60,0.03783132207688895,0.07094266182503936
INV 01.03.016,850+|60+,0.051993775073797106,0.05854999629814949
INV 01.03.017,100-250|18-30,0.019964885486909667,0.07136051321914332
INV 01.03.017,100-250|30-45,0.018945208688050653,0.07149839424903531
INV 01.03.017,100-250|45-60,0.015,0.07125992228639176
INV 01.03.017,100-250|60+,0.015,0.0673664286422456
INV 01.03.017,100-250|8-18,0.02554471483562696,0.0662825619660865
INV 01.03.017,250-450|18-30,0.032762963396855416,0.0700468458097912
INV 01.03.017,250-450|30-45,0.039489419941047335,0.06917587346588178
INV 01.03.017,250-450|45-60,0.050062946229297293,0.08101765765037579
INV 01.03.017,250-450|60+,0.04421355013169926,0.06521230971553899
INV 01.03.017,250-450|8-18,0.07907114630922785,0.11925212247323011
INV 01.03.017,450-650|18-30,0.10861673315019035,0.12203725465125263
INV 01.03.017,450-650|30-45,0.04065313246718939,0.05909096200044332
INV 01.03.017,450-650|45-60,0.06754837470255648,0.085343159973493
INV 01.03.017,450-650|60+,0.06625190155804339,0.07228462437039743
INV 01.03.017,450-650|8-18,0.12432001739109817,0.18183269011939837
INV 01.03.017,650-850|18-30,0.05832501950123918,0.15902162003354112
INV 01.03.017,650-850|30-45,0.03757290736769633,0.08104686135868523
INV 01.03.017,650-850|45-60,0.05814083815373965,0.07958918689178723
INV 01.03.017,650-850|60+,0.08342462000812029,0.1017849294143649
INV 01.03.017,850+|18-30,0.015,0.13987822772377745
INV 01.03.017,850+|30-45,0.04243526665884508,0.06673062002958337
INV 01.03.017,850+|45-60,0.03856827814480605,0.07094266182503936
INV 01.03.017,850+|60+,0.05339083787818956,0.05854999629814949
INV 01.03.018,100-250|18-30,0.0193328798367127,0.07136051321914332
INV 01.03.018,100-250|30-45,0.018823858750168298,0.07149839424903531
INV 01.03.018,100-250|45-60,0.015960158948753363,0.07125992228639176
INV 01.03.018,100-250|60+,0.015,0.0673664286422456
INV 01.03.018,100-250|8-18,0.03142361273468116,0.0662825619660865
INV 01.03.018,250-450|18-30,0.04006832494385716,0.0700468458097912
INV 01.03.018,250-450|30-45,0.04074187891969904,0.06917587346588178
INV 01.03.018,250-450|45-60,0.049074069650753914,0.08101765765037579
INV 01.03.018,250-450|60+,0.045370645985301716,0.06521230971553899
INV 01.03.018,250-450|8-18,0.05086719132820498,0.11925212247323011
INV 01.03.018,450-650|18-30,0.06684583974136901,0.12203725465125263
INV 01.03.018,450-650|30-45,0.043825461204678784,0.05909096200044332
INV 01.03.018,450-650|45-60,0.06800347847120443,0.085343159973493
