date,year,expected_kwh,actual_kwh,lost_kwh,curtailment_kwh,strong_samples,outage_samples,slow_degradation_samples,fast_degradation_samples,error_samples,explained_fault_samples
2024-07-05,2024,7150.285012064727,6566.9673,549.6364154513446,146.70910506296894,25,0,197,5847,1,0
2024-07-06,2024,10798.851250204209,10108.575,807.1045970731338,0.0,216,50,332,5279,112,105
2024-07-07,2024,8923.992867017148,8430.724,627.4031859447654,0.0,1,0,244,5845,1,0
2024-07-08,2024,12073.501560061517,11201.341,991.9415424364778,0.0,285,33,383,5864,80,79
2024-07-09,2024,11426.247058286042,10634.702,953.1806851435338,0.0,278,58,290,5755,107,98
2024-07-10,2024,6811.604709837719,6285.0664,600.6630222475461,0.0,89,48,161,4406,14,14
2024-07-11,2024,8114.273231419214,7428.694,839.8324685242981,0.0,226,20,344,5648,43,40
2024-07-12,2024,7838.3659084379315,7407.406,570.4288811055882,0.0,49,2,222,4872,4,4
2024-07-13,2024,7651.827724229829,7244.758,573.1103961196741,0.0,103,2,311,4859,3,3
2024-07-14,2024,10041.398487046315,9398.195,767.2118148789199,0.0,199,19,320,5358,38,38
2024-07-15,2024,11034.145200649436,10124.542,1049.5502870442913,0.0,375,78,281,5654,142,140
2024-07-16,2024,7065.314135328123,6549.697,653.117245622525,0.0,91,0,225,4872,0,0
2024-07-17,2024,9127.771833446717,8437.844,910.6847870376514,0.0,191,0,427,5566,0,0
2024-07-18,2024,10342.266951684813,9687.78,791.1390097597512,0.0,132,13,247,5602,18,18
2024-07-19,2024,10950.733981897993,10016.968,1050.2536527713514,0.0,290,38,363,5531,72,71
2024-07-20,2024,9946.005376684141,9440.422,655.045482195489,0.0,111,5,144,5577,4,4
2024-07-21,2024,10899.033388007269,9946.292,1057.7516557538588,0.0,301,64,226,5577,117,116
2024-07-22,2024,6286.66152751614,5681.1763,713.5414518072855,0.0,165,0,263,5224,0,0
2024-07-23,2024,8187.080017072109,7475.6504,830.9816067473976,0.0,134,10,333,5184,17,16
2024-07-24,2024,6215.188328899293,5689.436,622.8195220089602,0.0,43,0,239,5147,0,0
2024-07-25,2024,10509.805706619254,9846.927,847.152406373813,0.0,73,3,450,5289,4,4
2024-07-26,2024,6912.357429202172,6381.0127,594.6024912224602,0.0,1,0,258,5499,0,0
2024-07-27,2024,5517.762999358666,5087.6367,493.88756612146534,0.0,39,0,93,4562,3,3
2024-07-28,2024,7548.394222247261,5415.2344,585.0166877133976,1721.6166448995682,174,0,258,4519,1,1
2024-07-29,2024,11617.797987234668,11190.985,566.2808677692514,0.0,29,2,294,5388,4,4
2024-07-30,2024,11693.111779911356,10781.273,960.7411248899571,0.0,193,51,303,5460,91,91
2024-07-31,2024,11010.48152401155,9928.184,1124.4445054113105,0.0,301,79,240,5733,138,136
2024-08-01,2024,9560.185138840838,8644.261,1022.5812612974041,0.0,304,40,386,5182,80,79
2024-08-02,2024,1698.1523885892066,1583.4103,138.05259987578384,0.0,0,0,11,3159,0,0
2024-08-03,2024,8685.442457278732,8066.2754,756.4904431586597,0.0,118,2,319,4867,5,5
2024-08-04,2024,4440.68142032809,4108.4424,401.69522368058233,0.0,86,3,158,3127,3,3
2024-08-05,2024,9986.853754922144,9336.417,874.6444419096327,0.0,268,0,543,4819,0,0
2024-08-06,2024,11065.216853931404,10317.492,859.0796538459431,0.0,184,16,374,5329,20,20
2024-08-07,2024,9163.38366219111,8298.193,871.3305246800782,45.25054413309815,150,23,273,5108,50,50
2024-08-08,2024,4213.436557845863,3878.1885,399.2986390889552,0.0,9,0,118,3860,0,0
2024-08-09,2024,8197.785981169414,7549.1094,731.1630427482756,0.0,117,15,305,5179,21,21
2024-08-10,2024,9901.940712420828,9157.313,922.410947048705,0.0,280,12,495,5134,18,18
2024-08-11,2024,8379.544790784752,7737.186,763.201616184584,0.0,89,3,393,5177,4,4
2024-08-12,2024,11038.54143960607,10163.313,916.012269860812,0.0,155,47,272,5224,73,70
2024-08-13,2024,11009.373541946758,9940.087,1098.3621472369882,0.0,300,69,271,5265,134,132
2024-08-14,2024,7994.066803218956,7300.5557,757.5896163319768,0.0,99,11,228,4750,27,27
2024-08-15,2024,6576.104086289662,6074.0903,640.2894298045474,0.0,45,0,298,4559,0,0
2024-08-16,2024,10410.313720163651,9153.896,1313.2765683130951,0.0,442,181,448,5184,112,111
2024-08-17,2024,9236.594719582487,8410.994,884.1458418105113,0.0,135,35,380,5143,53,53
2024-08-18,2024,5120.321476193199,4652.287,512.9180623519334,0.0,82,14,259,3193,23,23
2024-08-19,2024,6438.107917657536,5961.7603,561.5676979206359,0.0,60,0,260,4361,0,0
2024-08-20,2024,9852.674922870032,9135.214,791.8716175448108,0.0,178,14,300,5109,30,30
2024-08-21,2024,8386.79604556355,7801.415,778.0012992567481,0.0,139,0,457,5062,0,0
2024-08-22,2024,8847.913195658863,8030.9565,866.4564173294607,0.0,132,109,303,5074,1,1
2024-08-23,2024,9992.92480131888,9345.802,685.6075838716024,0.0,20,8,200,5226,11,11
2024-08-24,2024,10535.801169019207,9695.235,868.4798544284282,0.0,150,38,228,5070,68,68
2024-08-25,2024,3041.11160715544,2809.3245,283.4831361297332,0.0,13,0,106,4173,0,0
2024-08-26,2024,10026.0904765653,9229.38,886.4167122592984,0.0,192,6,517,5134,12,12
2024-08-27,2024,10662.183894362266,10056.035,668.9139166197259,0.0,48,1,319,5031,3,3
2024-08-28,2024,9436.71177683964,8551.702,918.4497548974844,0.0,155,116,297,5070,11,11
2024-08-29,2024,10010.528223274716,8800.195,1227.4206507679949,0.0,294,109,501,5031,157,157
2024-08-30,2024,9065.237143191807,8331.375,783.3997564769007,0.0,210,124,169,4940,155,155
2024-08-31,2024,8206.862980746027,7503.428,757.0588806838025,0.0,127,102,264,4673,123,123
2024-09-01,2024,9938.544576547889,9221.492,750.7464067472421,0.0,129,116,154,4902,129,129
2024-09-02,2024,8668.341737886796,8002.32,746.2638512940407,0.0,168,108,246,4636,136,135
2024-09-03,2024,9031.50687767861,8356.118,716.1677071632911,0.0,198,133,112,4445,166,165
2024-09-04,2024,9137.171144785465,8563.703,627.2643520636615,0.0,190,130,126,4318,161,161
2024-09-05,2024,8966.310695019938,8703.092,425.49419219464625,0.0,133,111,64,4224,130,130
2024-09-06,2024,9456.18171366746,8979.653,573.3802371819545,0.0,136,116,109,4224,133,132
2024-09-07,2024,8884.71641133642,8475.536,561.9123698677876,0.0,166,113,152,4224,135,134
2024-09-08,2024,8872.54052142372,8490.762,485.99360336013183,0.0,145,109,74,3720,134,134
2024-09-09,2024,2876.1578593591853,2605.8284,300.03099761628556,0.0,79,43,115,2220,74,74
2024-09-10,2024,2520.848858028015,2287.4912,286.9776630225696,0.0,137,44,193,1868,85,85
2024-09-11,2024,1633.3764567840142,1480.7057,176.93252043294953,0.0,70,19,58,1798,63,63
2024-09-12,2024,3686.2925771784044,3380.8875,349.6087673532462,0.0,101,55,92,2900,100,100
2024-09-13,2024,27.57175489428326,24.398409,3.4354848224456243,0.0,2,0,0,58,2,2
2024-09-14,2024,972.8058761640492,904.0916,86.25755899741984,0.0,52,6,6,1326,52,52
2024-09-16,2024,408.54671715506197,369.81134,43.580833188645926,0.0,19,1,9,494,19,19
2024-09-17,2024,7091.0283798386845,6590.6787,556.935692216907,0.0,120,83,264,3024,112,112
2024-09-18,2024,8272.077533045704,7793.181,527.0160696956891,0.0,120,96,109,3186,118,118
2024-09-19,2024,7604.981709973416,7164.839,509.10217902799104,0.0,131,91,135,3075,123,123
2024-09-20,2024,8931.943028100502,8433.183,592.4360888923902,0.0,207,170,135,2952,123,123
2024-09-21,2024,9236.672030987605,8886.651,465.85045627852014,0.0,124,108,74,2976,124,124
2024-09-22,2024,9102.129845999045,8679.355,501.231674160461,0.0,123,107,70,2952,123,123
2024-09-23,2024,7437.830504632458,6896.8843,588.8122391961964,0.0,113,95,196,2712,113,113
2024-09-24,2024,2274.7611970918038,2107.5105,214.68801727563618,0.0,106,19,78,1633,71,71
2024-09-25,2024,4832.9140699216005,4374.3696,613.6627068847696,0.0,272,78,353,2184,105,105
2024-09-26,2024,911.2846068301857,846.31744,81.36206536376665,0.0,49,0,7,833,49,49
2024-09-27,2024,4822.010622335729,4475.3447,450.92308576703925,0.0,224,58,141,1257,84,84
2024-09-28,2024,2161.7160205957684,1971.4764,251.11427652525444,0.0,153,38,100,1118,86,86
2024-09-29,2024,5371.188024392466,4865.23,695.6059966017663,0.0,399,74,324,1467,113,113
2024-09-30,2024,6250.501369453653,5786.5796,610.1719397790418,0.0,185,95,268,1380,115,115
2024-10-01,2024,3120.783316833304,2845.1504,342.5504154667216,0.0,174,36,173,1020,86,85
2024-10-02,2024,1549.5839230415952,1460.4983,117.51143154674074,0.0,65,12,28,715,65,65
2024-10-03,2024,1299.25644642949,1234.0145,101.55177295184053,0.0,62,7,44,600,60,60
2024-10-04,2024,475.2637167678019,447.95068,36.23883565728928,0.0,25,0,6,250,25,25
2024-10-05,2024,726.5149946375304,691.1387,52.45165618134607,0.0,39,1,6,390,39,39
2024-10-06,2024,2175.9109946852464,2052.0305,153.71408372998658,0.0,69,39,21,621,69,69
2024-10-07,2024,3360.6223266304255,3049.6963,395.9325835998545,0.0,172,49,174,747,83,83
2024-10-08,2024,6449.413227140327,5510.934,1037.1597051564993,0.0,366,84,222,808,101,101
2024-10-09,2024,6141.3333859451905,5337.294,920.964552029781,0.0,302,83,234,736,92,92
2024-10-10,2024,1519.463209840425,1391.5007,160.86679470832877,0.0,77,6,46,518,74,74
2024-10-11,2024,1714.704612445966,1599.8958,167.65405923609248,0.0,80,16,59,511,73,73
2024-10-12,2024,5345.833037788338,4786.7646,765.6596910401341,0.0,238,69,309,707,101,101
2024-10-13,2024,1866.165404376605,1696.2603,272.55412631017896,0.0,185,24,104,350,52,52
2024-10-14,2024,2479.3994176896686,2258.2664,308.9636766423717,0.0,140,50,83,576,96,96
2024-10-15,2024,5211.90261058767,4551.8906,873.1132999876313,0.0,441,81,240,612,102,102
2024-10-16,2024,6006.491141392022,5499.289,789.4519937905332,0.0,163,90,278,618,103,103
2024-10-17,2024,4498.749299347168,4077.2874,575.418435961489,0.0,131,66,172,516,86,86
2024-10-18,2024,4872.562671462792,4349.556,650.3501842865614,0.0,184,82,163,495,99,99
2024-10-19,2024,4193.886954549521,3802.0054,462.1589500587844,0.0,118,72,108,480,96,96
2024-10-20,2024,4079.2700130351773,3563.4495,614.6716808285864,0.0,151,62,188,528,88,88
2024-10-21,2024,1481.817032432209,1349.3417,163.8149751496296,0.0,58,20,61,330,55,55
2024-10-22,2024,1390.4726400300235,1232.9662,202.84854529005335,0.0,108,18,78,228,38,38
2024-10-23,2024,3743.067034330744,3315.4314,492.1513332329751,0.0,123,68,257,768,96,96
2024-10-24,2024,4621.828741035716,4112.4565,679.040003837016,0.0,183,76,218,765,86,86
2024-10-25,2024,5132.188592747903,4516.909,825.8930171702588,0.0,186,85,339,970,99,99
2024-10-26,2024,3814.052271907149,3359.9292,626.3616974640676,0.0,117,78,205,1056,96,96
2024-10-27,2024,4256.470541449611,3708.3643,697.4314939053154,0.0,135,72,337,1116,93,93
2024-10-28,2024,2113.1018174518085,1912.8319,284.2248854325892,0.0,112,33,103,636,53,53
2024-10-29,2024,2233.634809978984,2053.631,278.70171834801477,0.0,73,34,165,756,63,63
2024-10-30,2024,391.43662919544266,381.08038,24.83569415440059,0.0,24,0,0,288,24,24
2024-10-31,2024,1304.3316783391606,1268.1526,89.57699750904243,0.0,57,10,22,741,57,57
2024-11-01,2024,4596.399789098685,3947.8352,838.9132336012107,0.0,199,77,316,1274,93,93
2024-11-02,2024,1276.870437717251,1231.9778,99.85705886132737,0.0,52,13,33,780,52,52
2024-11-03,2024,3858.933539106019,3278.0386,688.1597244059434,0.0,189,71,315,1290,86,86
2024-11-04,2024,756.6909800301728,742.91144,43.0218264096458,0.0,41,2,3,615,41,41
2024-11-05,2024,3543.741572427898,3051.1538,627.9861137175944,0.0,183,55,279,1296,81,81
2024-11-07,2024,485.8763463210257,478.7624,28.1256327697868,0.0,33,0,0,528,33,33
2024-11-08,2024,2184.7235452664268,1853.3552,398.771613759617,0.0,171,38,319,1139,67,67
2024-11-09,2024,3810.177299642908,3020.2493,975.1768536569451,0.0,298,66,451,1411,84,84
2024-11-10,2024,3841.3845714055724,3027.4412,1001.030481247308,0.0,239,67,407,1494,85,84
2024-11-15,2024,77.3540469271794,77.03204,4.203298337045452,0.0,6,0,0,108,6,6
2024-11-16,2024,271.9179713054821,264.5129,17.275389061150218,0.0,18,0,1,324,18,18
2024-11-18,2024,878.0917231579809,739.1891,185.4995660979789,0.0,74,8,126,648,36,36
2024-11-19,2024,12.763110920732721,12.016567,1.114236416874701,0.0,1,0,0,18,1,1
2024-11-20,2024,932.0383698065529,828.06775,138.01224445024832,0.0,66,0,103,893,47,47
2024-11-21,2024,1797.2325107663348,1159.107,749.4516717437689,0.0,648,232,247,1060,55,54
2024-11-22,2024,620.9335276912327,297.75247,325.39448849465026,0.0,730,1,169,540,27,27
2024-11-23,2024,2476.6517667975486,1997.0835,725.3366863706443,0.0,202,108,309,1407,67,67
2024-11-24,2024,362.8682294755121,346.90634,34.82297463971162,0.0,18,0,1,378,18,18
2024-11-25,2024,2202.665105497097,2127.2493,371.39474321250555,0.0,77,36,178,1587,69,69
2024-11-26,2024,1208.0443778851925,1084.861,251.5327582573904,0.0,69,21,98,966,42,42
2024-11-27,2024,2088.795879748274,1981.5334,430.8394479147308,0.0,86,35,171,1675,67,67
2024-11-29,2024,119.46740006658305,125.04352,9.034509966831823,0.0,7,0,3,175,7,7
2024-11-30,2024,2504.106000444918,2216.0833,604.2786469251675,0.0,162,86,287,1725,69,67
2024-12-01,2024,1701.437573258308,1460.4858,438.50406007769385,0.0,149,65,212,1088,68,68
2024-12-02,2024,27.52174868480299,26.892908,2.3384745312686444,0.0,2,0,0,52,2,2
2024-12-03,2024,815.7921081353967,824.36084,101.55432462255663,0.0,39,4,41,988,38,38
2024-12-05,2024,1981.9086012901255,1804.2655,423.08587473070406,0.0,101,32,241,1638,63,63
2024-12-07,2024,795.9707268160871,881.11206,41.981261907422606,0.0,43,0,16,1118,43,43
2024-12-08,2024,163.31346955781518,157.056,15.74923171139547,0.0,12,0,0,312,12,12
2024-12-15,2024,364.54324876461743,392.6562,32.37349824831797,0.0,19,0,14,468,19,19
2024-12-17,2024,138.50835132475905,182.7096,6.647559050579422,0.0,6,0,1,312,12,12
2024-12-18,2024,402.91212415424104,525.51447,16.813752665365172,0.0,23,0,2,780,30,30
2024-12-20,2024,22.297202943980523,38.866478,0.3412964775743374,0.0,0,0,0,78,3,3
2024-12-21,2024,178.77818161685883,202.79037,14.253481002971238,0.0,11,0,5,312,12,12
2024-12-22,2024,51.0899807401579,63.02807,1.337341660680104,0.0,4,0,0,130,5,5
2024-12-23,2024,1411.14767493078,1302.1677,332.415640429024,0.0,80,31,157,1290,43,43
2024-12-24,2024,62.26669814470282,66.59058,3.071005171950362,0.0,10,0,0,150,10,10
2024-12-25,2024,1992.116944306406,1780.8214,500.97548120940945,0.0,93,88,218,1860,90,79
2024-12-26,2024,1810.7206627579947,1571.4757,476.6734982746967,0.0,120,89,221,1914,58,58
2024-12-27,2024,1989.7391254779727,1692.5183,526.6102521559535,0.0,100,32,292,2142,63,63
2024-12-28,2024,2269.0641455294535,1865.5497,647.6946949853652,0.0,120,95,573,2205,63,63
2024-12-29,2024,2153.823148139025,1839.8872,568.4290427520413,0.0,96,48,399,2205,63,63
2024-12-30,2024,1884.714362404637,1751.385,422.5556883338335,0.0,71,28,246,2205,63,63
2024-12-31,2024,2391.2917747142474,1893.5745,741.4605589831606,0.0,195,175,621,2240,64,64
2025-01-01,2025,968.9225402297038,1024.6804,88.84170051379105,0.0,90,15,19,1575,45,45
2025-01-03,2025,91.84687888179381,135.955,5.332571325801806,0.0,3,0,0,350,10,9
2025-01-04,2025,359.153237063506,17.305893,341.8473453981646,0.0,609,12,262,1225,44,42
2025-01-07,2025,476.64149211576387,841.9842,43.81292773068652,0.0,30,5,21,1260,36,26
2025-01-08,2025,272.5112751323202,672.87616,5.333014292516895,0.0,3,0,0,1610,46,27
2025-01-09,2025,331.7381013534299,578.8212,11.363032353631484,0.0,13,0,0,1330,38,32
2025-01-10,2025,119.26711484557035,18.709185,102.1833378487699,0.0,3,0,36,875,36,5
2025-01-11,2025,111.93183336909654,89.80043,63.40212722565661,0.0,1,0,2,1155,40,8
2025-01-12,2025,82.29191078748029,20.65135,61.89822266749159,0.0,0,0,0,735,29,0
2025-01-13,2025,114.28304234926507,483.78244,82.47479970169543,0.0,4,1,2,2074,71,4
2025-01-14,2025,143.3486375200998,250.01726,33.924902326986114,0.0,0,2,2,1575,47,1
2025-01-15,2025,43.363610978227356,76.672424,1.795780606829047,0.0,0,0,0,245,7,7
2025-01-17,2025,433.9316412401787,1134.0869,6.994186171997008,0.0,16,0,0,1960,56,47
2025-01-18,2025,1337.7709959400108,2481.3086,195.3116296072738,0.0,19,0,34,2628,74,36
2025-01-19,2025,1612.9205450758932,2532.7595,284.67990963334915,0.0,32,50,54,2664,74,41
2025-01-20,2025,1177.2812731763756,2624.4866,73.01288293201497,0.0,14,0,6,2664,74,40
2025-01-21,2025,384.71926515893097,1164.0913,6.108600015326476,0.0,19,0,0,2088,60,43
2025-01-22,2025,410.43465180959623,2265.563,17.134956645139436,0.0,2,0,0,2736,76,12
2025-01-24,2025,1093.0658112314652,1984.029,118.35093515566885,0.46704028371243933,90,16,15,2520,140,119
2025-01-25,2025,51.170741942146044,81.17002,1.6764171306096767,0.0,9,0,0,216,12,12
2025-01-26,2025,239.73752107680264,415.47107,7.793501627141653,0.0,43,0,0,864,48,48
2025-01-27,2025,14.288390684454356,23.888802,0.7909043750511184,0.0,1,0,0,72,4,3
2025-01-29,2025,252.02059729575564,431.97632,11.171601217839667,0.0,36,0,0,936,52,50
2025-01-30,2025,1154.009914579222,2099.4612,95.79440801379334,0.0,106,11,22,2700,150,142
2025-01-31,2025,831.3828266381051,1467.3011,76.3894824609422,0.0,72,19,28,1619,90,89
2025-02-01,2025,307.17891288561464,656.30194,9.860333619748067,0.0,50,0,0,1260,69,69
2025-02-02,2025,798.9307848377283,1634.9127,50.55218036974136,0.0,76,13,14,2268,126,115
2025-02-03,2025,1879.4232479765637,3394.6797,205.60276153174934,0.0,103,77,47,2975,172,122
2025-02-04,2025,3416.6553986844046,3571.4395,541.910876691166,0.0,164,132,258,3010,175,170
2025-02-05,2025,1132.912446746677,1337.301,89.11175805668456,0.0,112,15,12,1938,114,114
2025-02-06,2025,67.41679612570958,68.467804,4.010415745329372,0.0,10,0,0,170,10,10
2025-02-07,2025,2423.043999288533,2498.055,289.03183245591555,0.0,180,76,115,2556,142,142
2025-02-08,2025,3611.6720975102467,3628.6895,456.9472495348389,0.0,179,138,238,3168,175,175
2025-02-09,2025,3927.9469885942135,3869.7222,573.8515569737441,0.0,189,145,331,3240,180,180
2025-02-10,2025,2183.467494084524,2105.8796,227.80033046233308,0.0,231,63,85,2695,154,154
2025-02-11,2025,3770.8174614680684,3830.286,548.3383890480527,0.0,305,226,183,3220,184,184
2025-02-12,2025,2734.722586596689,2436.3372,402.06490150556505,0.0,323,72,95,2414,142,142
2025-02-15,2025,1815.5954704516894,163.05968,1652.5357954132078,0.0,2519,238,66,1760,57,55
2025-02-16,2025,1818.3665772719303,305.0258,1493.9904696917986,19.35032422447349,2426,113,91,1872,79,78
2025-02-17,2025,3697.923646998426,1983.8708,1738.9720194895963,0.0,2307,231,345,2542,91,87
2025-02-18,2025,5680.783728380101,5212.6904,918.7268217909997,0.0,278,302,610,3038,103,100
2025-02-19,2025,5974.129105458126,5323.8833,1055.897064595788,0.0,308,454,797,3069,106,102
2025-02-20,2025,6020.153006898635,5393.0664,960.3896851792605,0.0,192,376,900,3100,102,101
2025-02-21,2025,1334.7398252058515,1183.3514,168.76908927542445,0.0,104,3,257,1798,58,58
2025-02-22,2025,6015.12732457168,5286.4326,919.2415318388294,0.0,197,85,913,3038,99,99
2025-02-23,2025,1209.071546973856,1142.1532,102.44040229447812,0.0,95,4,10,1674,54,54
2025-02-24,2025,6275.445327733994,5405.56,996.5904195059921,0.0,148,90,899,3100,101,100
2025-02-25,2025,2027.8512647105783,1864.1305,214.99210533799197,0.0,178,18,67,2280,76,76
2025-02-26,2025,1941.913483198564,1782.3534,215.09572588337477,0.0,166,28,77,1590,53,53
2025-02-27,2025,4324.7242333282575,3763.9482,661.9746130981326,0.0,528,58,463,2370,79,79
2025-02-28,2025,3378.762580632456,3027.0469,463.83065332921524,0.0,295,42,262,2850,95,95
2025-03-01,2025,823.8023998588501,779.9451,65.39553620958296,0.0,37,6,24,1020,34,34
2025-03-02,2025,2655.189078620535,2425.7144,327.9182486723817,0.0,239,38,206,2520,84,84
2025-03-03,2025,5314.116530310989,4611.594,724.4908350764664,78.97406806757304,126,87,651,2397,104,101
2025-03-04,2025,7051.027986341056,6066.2715,1071.2105398453168,0.0,145,97,942,3180,106,106
2025-03-05,2025,7879.460506619024,6729.594,1288.9653767685313,0.0,176,100,1102,3330,112,111
2025-03-06,2025,6514.780833879955,6520.468,710.6766202705553,0.0,106,84,583,3360,113,111
2025-03-07,2025,7213.872482904685,6376.692,1032.32504287145,0.0,123,91,1016,3390,113,113
2025-03-08,2025,7869.645292095372,6471.04,1397.2752643857623,50.94809191944685,186,98,1392,3390,115,112
2025-03-09,2025,7873.874029893743,6662.7573,1264.2355548072571,0.0,141,99,1229,3390,116,116
2025-03-10,2025,7413.611803599522,6257.0303,1187.0264628686093,0.0,129,91,1172,3248,112,112
2025-03-11,2025,5140.5707331702915,4570.577,596.7091564594838,0.0,109,77,203,3348,108,108
2025-03-13,2025,636.4953000761761,567.91125,76.55318730858517,0.0,34,0,13,1054,34,34
2025-03-14,2025,827.343386120524,742.1389,94.6607645532208,0.0,43,0,1,1333,43,43
2025-03-15,2025,7774.965090925798,7378.133,549.1640170160797,0.0,112,93,214,3161,111,110
2025-03-16,2025,8936.515701618668,8662.689,540.9322177504296,0.0,179,137,278,3310,115,115
2025-03-17,2025,7822.964273701685,7296.821,848.837885436769,0.0,751,99,497,3338,118,118
2025-03-18,2025,9598.920618552444,9409.874,560.6541795252083,0.0,242,218,233,3472,121,121
2025-03-19,2025,9755.6501594435,9647.17,445.5234631173721,0.0,123,109,275,3399,123,123
2025-03-20,2025,9589.871226805279,9400.923,486.9695631477228,0.0,123,108,229,3435,123,123
2025-03-21,2025,9229.547102918941,8851.222,562.288335784109,0.0,123,108,150,3444,124,123
2025-03-22,2025,9339.984555520976,8208.929,506.6754901811161,758.4552443930473,138,112,73,3360,146,137
2025-03-23,2025,2284.7810504262225,1999.46,308.87946419060637,0.0,178,32,67,2403,178,178
2025-03-24,2025,3797.307511527347,3290.512,527.6593574639843,0.0,215,98,248,2538,188,188
2025-03-25,2025,5825.220444961594,5076.2173,833.2391919410454,0.0,344,139,490,2750,220,220
2025-03-26,2025,615.4411965289008,549.8483,74.03661951704201,0.0,60,12,36,750,60,60
2025-03-27,2025,3762.3107433254004,3402.8445,421.758863721901,0.0,227,75,65,2616,218,218
2025-03-28,2025,9321.132157733166,8506.485,785.6030799797617,107.9771710347217,232,188,354,2849,238,232
2025-03-29,2025,1294.30831272006,1175.1041,135.0452732232971,0.0,110,0,15,1320,110,110
2025-03-30,2025,3796.3522618140855,3452.7537,414.3621193429983,0.0,204,110,124,2100,200,200
2025-03-31,2025,2117.0997214706977,1900.1832,254.87650116959506,0.0,147,46,75,1452,132,132
2025-04-01,2025,7123.555274687347,6398.619,891.5553916737969,0.0,449,174,565,2256,206,206
2025-04-02,2025,9453.349277188521,6875.4805,689.152538120866,1961.9600059805507,227,190,194,2558,257,220
2025-04-03,2025,10688.085228228927,9940.821,853.3128279232075,0.0,260,232,372,2691,260,260
2025-04-04,2025,10675.419347049938,9644.354,1080.1251142009894,0.0,262,232,563,2591,259,259
2025-04-05,2025,7885.1801702446155,5346.2773,561.7874703213306,2095.701400618479,223,133,271,2517,253,208
2025-04-06,2025,7765.027565545469,1063.1937,119.9623777021413,6614.369825320004,109,33,37,2394,252,62
2025-04-07,2025,4126.274243150858,3659.7788,489.749296280201,0.0,227,135,40,2147,227,226
2025-04-08,2025,8810.194180319497,7805.6436,1131.7831361363321,0.0,568,301,493,1870,224,224
2025-04-09,2025,5356.448523562752,4677.9214,723.5706001589627,0.0,244,166,384,1665,222,222
2025-04-10,2025,5016.45219388204,4464.3257,635.2363700451172,0.0,242,131,370,1596,228,228
2025-04-11,2025,3895.829050138548,3483.9724,467.84309267714855,0.0,173,75,156,957,160,160
2025-04-12,2025,10047.62827317483,8893.77,1168.9036038327122,13.215753023920616,265,232,518,1452,267,265
2025-04-13,2025,7756.85846919387,6888.3413,914.1029190155806,0.0,231,201,389,1221,223,223
2025-04-14,2025,6136.438818363056,5353.1567,845.4192984446601,0.0,301,191,290,1430,260,260
2025-04-15,2025,2881.8498472408687,2525.9045,392.4662158048822,0.0,197,61,173,1365,183,183
2025-04-16,2025,10850.247311638403,9704.051,1072.011192342282,118.21040936876098,254,238,404,2620,263,253
2025-04-17,2025,7677.253440873943,6836.1855,876.3312277446921,0.0,230,207,267,2645,230,230
2025-04-18,2025,114.6058440455014,99.57097,16.24881738223734,0.0,14,0,0,154,14,14
2025-04-19,2025,1390.9810456249413,1164.8597,203.84258763246783,35.389827814548816,122,12,58,1472,128,122
2025-04-20,2025,9801.604215350999,8760.778,1109.8623686323765,0.0,359,279,497,3340,260,260
2025-04-21,2025,3522.350397853517,2977.8086,578.8090459997541,0.0,342,109,310,3192,228,228
2025-04-22,2025,9724.242788570702,8605.525,1234.7256487089064,0.0,483,228,619,3510,270,270
2025-04-23,2025,8943.640712251095,7902.8735,1082.851608828567,0.0,291,251,326,3470,267,267
2025-04-24,2025,963.0015136252393,810.54156,162.27841224660747,0.0,94,9,50,1128,94,94
2025-04-25,2025,4410.348367847046,3906.892,546.5279034206602,0.0,212,142,127,2650,212,212
2025-04-26,2025,11585.004173862035,10879.919,899.6728751418692,0.0,269,251,341,3216,268,268
2025-04-27,2025,11721.360485809775,8740.673,850.7454698081317,2217.735390829065,233,223,323,3239,288,227
2025-04-28,2025,11717.78050767495,10637.257,1158.0997784234373,0.0,282,254,638,3240,275,275
2025-04-29,2025,11381.34161152711,10289.016,1152.5448065489443,0.0,292,256,559,3240,279,279
2025-04-30,2025,10819.911529090754,9340.604,1552.8125729697429,0.0,666,367,573,3375,273,273
2025-05-01,2025,11449.510852337367,6992.624,818.5943074785757,3685.454744573937,219,169,361,3375,324,195
2025-05-02,2025,6571.759953924018,5699.716,955.1400025896049,0.0,416,241,374,2596,279,279
2025-05-03,2025,5333.827504281662,4528.79,834.052250748976,0.0,265,137,390,2989,230,230
2025-05-04,2025,6602.217769819439,5683.891,1004.9097962370521,0.0,442,153,504,3508,271,271
2025-05-05,2025,7187.0776758903385,6518.7173,788.8682781006089,0.0,271,105,396,2745,133,132
2025-05-06,2025,11702.006794958394,10576.927,1049.8235565328678,177.45055347170916,282,247,488,3636,283,277
2025-05-07,2025,9151.64086371582,8267.306,999.4602895266613,0.0,360,216,400,3394,263,263
2025-05-08,2025,9531.402660676444,8518.277,1164.6193091069808,0.0,438,347,307,3716,286,286
2025-05-09,2025,11245.484411812538,10348.062,1086.7045863226183,0.0,412,248,555,3574,279,279
2025-05-10,2025,8735.502420833382,6365.077,847.4276465397917,1572.0363481246607,231,184,449,3612,279,231
2025-05-11,2025,10781.973578338992,6930.927,951.1274569527728,3006.1197663030803,381,161,543,3715,276,220
2025-05-12,2025,11892.104249312179,11102.995,938.7608934519081,0.0,281,256,376,3736,280,280
