inverter_id,date,factor_day,n_clean_samples
INV 01.02.011,2017-02-24,0.9552995189829996,56
INV 01.02.011,2017-02-25,0.6702792518755659,99
INV 01.02.011,2017-02-26,1.184640081634377,48
INV 01.02.011,2017-02-27,0.4086023251574729,92
INV 01.02.011,2017-02-28,1.1415589286888888,58
INV 01.02.011,2017-03-01,1.0095808049406532,49
INV 01.02.011,2017-03-02,0.5910600468339723,71
INV 01.02.011,2017-03-03,0.683842410642058,106
INV 01.02.011,2017-03-04,0.47019980146192014,100
INV 01.02.011,2017-03-05,1.1866153641199437,65
INV 01.02.011,2017-03-08,0.952576643659997,89
INV 01.02.011,2017-03-09,0.9408194528712821,93
INV 01.02.011,2017-03-10,0.9349091990601408,59
INV 01.02.011,2017-03-11,1.0292194400522086,102
INV 01.02.011,2017-03-12,0.6875484028625062,106
INV 01.02.011,2017-03-13,0.9092831164306329,101
INV 01.02.011,2017-03-14,0.9275948062140132,83
INV 01.02.011,2017-03-15,0.9652794025305059,102
INV 01.02.011,2017-03-16,1.0174435351655118,119
INV 01.02.011,2017-03-17,0.9398115048675105,82
INV 01.02.011,2017-03-18,1.052899330957237,39
INV 01.02.011,2017-03-19,1.0496102107842595,78
INV 01.02.011,2017-03-20,1.0142453896549892,58
INV 01.02.011,2017-03-21,1.0251099767333909,60
INV 01.02.011,2017-03-22,1.0028918099526394,86
INV 01.02.011,2017-03-23,0.9540622136038868,85
INV 01.02.011,2017-03-24,0.9953856773408445,113
INV 01.02.011,2017-03-25,0.9683784337021689,120
INV 01.02.011,2017-03-26,1.0062938696381718,126
INV 01.02.011,2017-03-27,1.0218697604495577,125
INV 01.02.011,2017-03-28,1.0154169481156414,126
INV 01.02.011,2017-03-29,0.9654514276086698,85
INV 01.02.011,2017-03-30,0.9371599020988628,107
INV 01.02.011,2017-03-31,1.008648826714902,128
INV 01.02.011,2017-04-01,1.0043960390549307,128
INV 01.02.011,2017-04-02,0.9322872252795099,124
INV 01.02.011,2017-04-03,0.9788100148410144,110
INV 01.02.011,2017-04-05,0.960061595782517,103
INV 01.02.011,2017-04-06,0.9625279821390111,119
INV 01.02.011,2017-04-08,0.9726761945358733,104
INV 01.02.011,2017-04-09,0.9665228752647695,129
INV 01.02.011,2017-04-10,1.0053672867871857,124
INV 01.02.011,2017-04-11,0.9668421344426904,100
INV 01.02.011,2017-04-12,0.9797014792042946,98
INV 01.02.011,2017-04-13,0.9408562442847391,93
INV 01.02.011,2017-04-14,0.9581653695626666,127
INV 01.02.011,2017-04-15,0.962734238481478,85
INV 01.02.011,2017-04-16,0.9689308204659912,121
INV 01.02.011,2017-04-17,0.9884783163040499,97
INV 01.02.011,2017-04-18,0.9952602857718628,108
INV 01.02.011,2017-04-19,0.9778648418155328,128
INV 01.02.011,2017-04-20,0.9801942742337882,127
INV 01.02.011,2017-04-21,0.9713834156076329,122
INV 01.02.011,2017-04-22,0.9722459883679894,120
INV 01.02.011,2017-04-23,0.9691190758206399,110
INV 01.02.011,2017-04-24,1.0114188669661137,134
INV 01.02.011,2017-04-25,0.9837907729036424,132
INV 01.02.011,2017-04-26,0.9874685605950554,128
INV 01.02.011,2017-04-27,0.9718012413897085,127
INV 01.02.011,2017-04-28,0.999586903136951,119
INV 01.02.011,2017-04-29,0.9571304895102761,129
INV 01.02.011,2017-04-30,1.0012674138696556,136
INV 01.02.011,2017-05-01,0.9688867001429371,133
INV 01.02.011,2017-05-02,0.9641080524394348,87
INV 01.02.011,2017-05-03,1.0118443128347416,140
INV 01.02.011,2017-05-05,1.0023196106170138,50
INV 01.02.011,2017-05-06,0.9700891679231127,121
INV 01.02.011,2017-05-07,0.9894111398108388,121
INV 01.02.011,2017-05-08,0.9560929204822656,56
INV 01.02.011,2017-05-09,0.9868102079494623,127
INV 01.02.011,2017-05-10,0.9676025279669023,142
INV 01.02.011,2017-05-11,1.0266242793457943,138
INV 01.02.011,2017-05-12,0.9737744061328699,114
INV 01.02.011,2017-05-13,0.9739942046740733,112
INV 01.02.011,2017-05-14,1.0132506490239344,117
INV 01.02.011,2017-05-15,0.9929056923129728,143
INV 01.02.011,2017-05-16,0.980114872786385,146
INV 01.02.011,2017-05-17,0.9901196651642749,141
INV 01.02.011,2017-05-18,1.0181081898435085,140
INV 01.02.011,2017-05-19,1.01432135066593,140
INV 01.02.011,2017-05-20,0.9561817158086442,142
INV 01.02.011,2017-05-21,0.9626342908575585,144
INV 01.02.011,2017-05-22,1.0085066127027615,148
INV 01.02.011,2017-05-23,0.9879168420780875,141
INV 01.02.011,2017-05-24,0.946528734071106,110
INV 01.02.011,2017-05-25,0.967245034582177,152
INV 01.02.011,2017-05-26,0.9650998530991964,144
INV 01.02.011,2017-05-27,1.0195689284429346,146
INV 01.02.011,2017-05-28,1.0222302814116144,146
INV 01.02.011,2017-05-29,1.0035693503442225,147
INV 01.02.011,2017-05-30,0.9902609504455938,139
INV 01.02.011,2017-05-31,0.9835362138240846,133
INV 01.02.011,2017-06-02,1.0224547547331575,147
INV 01.02.011,2017-06-03,0.9914828625489144,130
INV 01.02.011,2017-06-04,1.0101523509261505,90
INV 01.02.011,2017-06-05,0.9925436461910585,147
INV 01.02.011,2017-06-06,0.9927067093274037,123
INV 01.02.011,2017-06-07,0.9716694297789822,145
INV 01.02.011,2017-06-08,1.0045859762199794,115
INV 01.02.011,2017-06-09,1.0105424079424576,148
INV 01.02.011,2017-06-10,0.9845677000288974,145
INV 01.02.011,2017-06-11,1.023835409702405,147
INV 01.02.011,2017-06-12,0.987786554227765,142
INV 01.02.011,2017-06-13,0.9878921276274703,143
INV 01.02.011,2017-06-14,0.9989786354598496,149
INV 01.02.011,2017-06-15,1.0168432854496643,152
INV 01.02.011,2017-06-16,1.0031719489867272,130
INV 01.02.011,2017-06-17,0.9792210033247404,141
INV 01.02.011,2017-06-18,0.9936611805069098,148
INV 01.02.011,2017-06-19,1.019010731113933,148
INV 01.02.011,2017-06-20,1.0009710831490573,149
INV 01.02.011,2017-06-21,1.0207235627726803,150
INV 01.02.011,2017-06-22,0.9996544536371457,130
INV 01.02.011,2017-06-23,0.9854021828776133,126
INV 01.02.011,2017-06-24,1.0137588914517943,149
INV 01.02.011,2017-06-25,0.9686742034910838,138
INV 01.02.011,2017-06-26,0.9975438636393736,119
INV 01.02.011,2017-06-27,0.9916039242566618,141
INV 01.02.011,2017-06-28,0.9969695374156372,141
INV 01.02.011,2017-06-30,0.9789491376386398,145
INV 01.02.011,2017-07-01,0.9890792981012673,142
INV 01.02.011,2017-07-02,0.9836738613113302,113
INV 01.02.011,2017-07-03,0.9738381894125602,149
INV 01.02.011,2017-07-04,0.9862041237480451,137
INV 01.02.011,2017-07-05,0.9788029685072266,150
INV 01.02.011,2017-07-06,0.9967074459194679,149
INV 01.02.011,2017-07-07,1.0031614262102142,140
INV 01.02.011,2017-07-08,0.9888972121673973,149
INV 01.02.011,2017-07-09,0.9850658250135005,135
INV 01.02.011,2017-07-10,0.9805352172847788,122
INV 01.02.011,2017-07-11,0.9878277117681921,101
INV 01.02.011,2017-07-12,0.9687375452148465,129
INV 01.02.011,2017-07-13,0.9657681774603443,124
INV 01.02.011,2017-07-14,0.9928305971267932,116
INV 01.02.011,2017-07-15,0.9739213510202481,109
INV 01.02.011,2017-07-16,0.9854789602363412,141
INV 01.02.011,2017-07-17,0.975810106031286,121
INV 01.02.011,2017-07-18,0.9960997755031852,135
INV 01.02.011,2017-07-19,1.0087550130202136,145
INV 01.02.011,2017-07-20,0.9996193885608272,137
INV 01.02.011,2017-07-21,0.9869415411574525,136
INV 01.02.011,2017-07-22,0.9888688862345199,118
INV 01.02.011,2017-07-23,0.9835537854118712,135
INV 01.02.011,2017-07-25,0.9968169833322352,107
INV 01.02.011,2017-07-26,0.9869910873026225,112
INV 01.02.011,2017-07-27,0.96026997079842,115
INV 01.02.011,2017-07-28,1.0005514718666941,112
INV 01.02.011,2017-07-29,0.9800711552486688,136
INV 01.02.011,2017-07-30,1.011229671906193,137
INV 01.02.011,2017-07-31,0.9998091712126466,136
INV 01.02.011,2017-08-01,1.0020832166502707,107
INV 01.02.011,2017-08-02,0.9688656603333367,140
INV 01.02.011,2017-08-03,0.9905664812978187,127
INV 01.02.011,2017-08-04,0.9682523112525815,136
INV 01.02.011,2017-08-05,0.9840403024349476,123
INV 01.02.011,2017-08-06,0.9751691115016076,137
INV 01.02.011,2017-08-07,1.0276806634032378,137
INV 01.02.011,2017-08-08,1.007146036655689,135
INV 01.02.011,2017-08-09,0.9661575231322553,131
INV 01.02.011,2017-08-12,0.9801903173168501,118
INV 01.02.011,2017-08-13,0.9580261456206474,115
INV 01.02.011,2017-08-14,0.9946347627981957,132
INV 01.02.011,2017-08-15,1.0045159863552198,132
INV 01.02.011,2017-08-17,0.9931455232589899,137
INV 01.02.011,2017-08-18,0.9915260794184053,133
INV 01.02.011,2017-08-19,1.0129406797068816,124
INV 01.02.011,2017-08-20,0.9653062465153142,126
INV 01.02.011,2017-08-21,0.9715104088100001,121
INV 01.02.011,2017-08-22,0.9821401015342174,113
INV 01.02.011,2017-08-23,1.0066109877138738,130
INV 01.02.011,2017-08-24,0.9675063869147638,131
INV 01.02.011,2017-08-25,0.9697053877667118,131
INV 01.02.011,2017-08-26,0.9845042575986781,117
INV 01.02.011,2017-08-27,0.9741665843507059,122
INV 01.02.011,2017-08-28,0.9934424415518771,124
INV 01.02.011,2017-08-29,1.0244924480536657,131
INV 01.02.011,2017-08-30,1.0173819656300924,129
INV 01.02.011,2017-08-31,0.983860007486292,62
INV 01.02.011,2017-09-02,0.9456979513121141,118
INV 01.02.011,2017-09-03,0.9762232152257285,117
INV 01.02.011,2017-09-05,1.0005705321566334,129
INV 01.02.011,2017-09-06,0.9476722172419434,82
INV 01.02.011,2017-09-07,0.9405629034429761,114
INV 01.02.011,2017-09-08,0.9592014497501008,85
INV 01.02.011,2017-09-09,0.9611710610327049,102
INV 01.02.011,2017-09-10,0.9640312780206688,83
INV 01.02.011,2017-09-11,0.9862903172180689,107
INV 01.02.011,2017-09-12,0.9559495931660915,110
INV 01.02.011,2017-09-13,0.9696418953917458,81
INV 01.02.011,2017-09-15,0.9381153760832505,108
INV 01.02.011,2017-09-16,0.978441639257596,94
INV 01.02.011,2017-09-17,0.9816364386519536,105
INV 01.02.011,2017-09-18,1.0079155971363614,107
INV 01.02.011,2017-09-19,0.9820428793622178,116
INV 01.02.011,2017-09-20,0.9847814956269643,102
INV 01.02.011,2017-09-21,0.9666130142961948,91
INV 01.02.011,2017-09-22,0.9785037275160148,100
INV 01.02.011,2017-09-23,0.9741808136552489,102
INV 01.02.011,2017-09-25,1.0206519801996619,55
INV 01.02.011,2017-09-26,1.0009633180011517,105
INV 01.02.011,2017-09-27,0.9425599575659486,118
INV 01.02.011,2017-09-28,0.9744999716578666,95
INV 01.02.011,2017-09-29,0.878540699410215,105
INV 01.02.011,2017-09-30,0.696110547968285,115
INV 01.02.011,2017-10-01,0.9916963546149209,84
INV 01.02.011,2017-10-02,0.8365774545366831,81
INV 01.02.011,2017-10-03,0.7820280451874699,61
INV 01.02.011,2017-10-04,0.9654560174597898,82
INV 01.02.011,2017-10-07,1.0315669388528304,74
INV 01.02.011,2017-10-09,0.6310955364729511,87
INV 01.02.011,2017-10-11,0.9300194603124112,78
INV 01.02.011,2017-10-12,0.7558051411004146,84
INV 01.02.011,2017-10-13,0.848898546773846,99
INV 01.02.011,2017-10-14,0.562036693101367,96
INV 01.02.011,2017-10-15,0.18324021702537271,106
INV 01.02.011,2017-10-16,0.28604526855412865,103
INV 01.02.011,2017-10-17,0.4243920707481699,103
INV 01.02.011,2017-10-18,0.600117550130679,98
INV 01.02.011,2017-10-19,0.4230090147330364,98
INV 01.02.011,2017-10-20,0.8147607868382294,97
INV 01.02.011,2017-10-22,0.8822300681758437,67
INV 01.02.011,2017-10-24,1.0131006077617168,80
INV 01.02.011,2017-10-25,1.0581795065428878,68
INV 01.02.011,2017-10-26,1.0684193900927936,63
INV 01.02.011,2017-10-30,0.8533616082351135,75
INV 01.02.011,2017-11-03,1.0113939921366386,64
INV 01.02.011,2017-11-04,0.7204256940229464,83
INV 01.02.011,2017-11-16,0.9017314034919228,56
INV 01.02.011,2017-11-23,0.7488264799036966,54
INV 01.02.011,2018-02-07,0.8843590673472698,71
INV 01.02.011,2018-02-09,0.6981407880594238,85
INV 01.02.011,2018-02-11,0.922740579380735,61
INV 01.02.011,2018-02-12,0.6941247530693956,61
INV 01.02.011,2018-02-13,0.42168145958896797,89
INV 01.02.011,2018-02-14,0.3569710663615366,94
INV 01.02.011,2018-02-15,0.8344057545100703,83
INV 01.02.011,2018-02-16,0.3220676633400167,93
INV 01.02.011,2018-02-17,1.0522867006407266,73
INV 01.02.011,2018-02-18,1.106331049239807,61
INV 01.02.011,2018-02-19,0.6708947959541813,97
INV 01.02.011,2018-02-20,0.6560605362735843,94
INV 01.02.011,2018-02-21,0.4490451271498232,88
INV 01.02.011,2018-02-22,0.33105334766146377,96
INV 01.02.011,2018-02-23,0.30928774639701584,102
INV 01.02.011,2018-02-24,0.6652360212069498,81
INV 01.02.011,2018-02-25,0.19274557896154032,104
INV 01.02.011,2018-02-26,0.5482718252091813,101
INV 01.02.011,2018-02-27,0.3582934023379426,105
INV 01.02.011,2018-02-28,0.39418123164887153,107
INV 01.02.011,2018-03-01,0.29277388273268606,107
INV 01.02.011,2018-03-02,0.7448931798903214,93
INV 01.02.011,2018-03-03,0.795672713612162,105
INV 01.02.011,2018-03-04,0.6079025642613965,102
INV 01.02.011,2018-03-05,1.0585580670185204,97
INV 01.02.011,2018-03-08,0.6755006986333902,86
INV 01.02.011,2018-03-09,0.5291129037936372,110
INV 01.02.011,2018-03-10,0.8715021183455827,69
INV 01.02.011,2018-03-11,1.0301330079010955,92
INV 01.02.011,2018-03-13,1.0272625578973127,47
INV 01.02.011,2018-03-14,1.0066560318684883,68
INV 01.02.011,2018-03-15,0.889983930768967,118
INV 01.02.011,2018-03-19,1.1753933672273393,85
INV 01.02.011,2018-03-20,1.098706789505578,108
INV 01.02.011,2018-03-21,0.9859379950076803,106
INV 01.02.011,2018-03-22,0.9551534401944717,49
INV 01.02.011,2018-03-23,0.9258595509610412,51
INV 01.02.011,2018-03-24,0.970955924112905,119
INV 01.02.011,2018-03-25,1.0148478707700768,125
INV 01.02.011,2018-03-26,0.9341482274680325,40
INV 01.02.011,2018-03-27,0.9441041622772104,105
INV 01.02.011,2018-03-28,0.9565898409190694,69
INV 01.02.011,2018-03-29,0.9549677770952499,94
INV 01.02.011,2018-03-30,0.96342403939191,122
INV 01.02.011,2018-03-31,0.9516557487380631,52
INV 01.02.011,2018-04-02,0.9651024378627276,126
INV 01.02.011,2018-04-03,0.9563588805978306,100
INV 01.02.011,2018-04-04,0.9647113234999447,118
INV 01.02.011,2018-04-05,0.9359266301149175,109
INV 01.02.011,2018-04-06,1.0474034233462168,130
INV 01.02.011,2018-04-07,1.027220379105801,130
INV 01.02.011,2018-04-08,0.9484589854380024,129
INV 01.02.011,2018-04-09,0.9909712427999734,129
INV 01.02.011,2018-04-10,0.9929804639212454,130
INV 01.02.011,2018-04-11,0.9385530539172672,115
INV 01.02.011,2018-04-12,0.9717055246951903,109
INV 01.02.011,2018-04-13,0.9245886134522917,91
INV 01.02.011,2018-04-14,0.9577414095485568,108
INV 01.02.011,2018-04-15,0.9516979634529803,133
INV 01.02.011,2018-04-17,0.9449110666761321,104
INV 01.02.011,2018-04-18,1.0000589939107747,132
INV 01.02.011,2018-04-19,0.9881882117364822,133
INV 01.02.011,2018-04-20,1.0056745163181837,133
INV 01.02.011,2018-04-21,0.9887559863155083,134
INV 01.02.011,2018-04-22,1.0077057100796485,135
INV 01.02.011,2018-04-23,0.9130090037247114,111
INV 01.02.011,2018-04-24,0.9565743734698976,124
INV 01.02.011,2018-04-25,0.9311993009041514,113
INV 01.02.011,2018-04-26,0.9505219262085477,115
INV 01.02.011,2018-04-27,0.9883805481497465,136
INV 01.02.011,2018-04-28,0.9861737719974277,140
INV 01.02.011,2018-04-29,0.9777304307120271,135
INV 01.02.011,2018-04-30,0.9672986795706765,133
INV 01.02.011,2018-05-01,0.9693888277747897,127
INV 01.02.011,2018-05-02,1.004660982505115,114
INV 01.02.011,2018-05-03,0.9428083985340762,98
INV 01.02.011,2018-05-04,1.0245794156741048,131
INV 01.02.011,2018-05-05,1.0299364846901589,136
INV 01.02.011,2018-05-06,1.02222297499953,138
INV 01.02.011,2018-05-07,1.025251494832079,138
INV 01.02.011,2018-05-08,1.01500176964455,138
INV 01.02.011,2018-05-09,0.9598779785104445,139
INV 01.02.011,2018-05-10,0.9660054499470271,132
INV 01.02.011,2018-05-11,0.9383914819018817,141
INV 01.02.011,2018-05-13,1.0109461425546555,139
INV 01.02.011,2018-05-14,1.0101775238556643,143
INV 01.02.011,2018-05-15,0.962521426780361,136
INV 01.02.011,2018-05-16,0.948455365791344,71
INV 01.02.011,2018-05-17,0.9593803968984799,118
INV 01.02.011,2018-05-18,0.9628457839228715,123
INV 01.02.011,2018-05-20,1.0254253309629047,145
INV 01.02.011,2018-05-21,1.0075068635897888,137
INV 01.02.011,2018-05-22,0.9906889573014919,149
INV 01.02.011,2018-05-23,0.949677418920202,146
INV 01.02.011,2018-05-24,0.990296385528853,137
INV 01.02.011,2018-05-25,0.9843619446312367,146
INV 01.02.011,2018-05-26,0.9905480433416203,145
INV 01.02.011,2018-05-27,0.9562840965961569,136
INV 01.02.011,2018-05-28,0.9736870467722775,132
INV 01.02.011,2018-05-29,0.9871024483051076,149
INV 01.02.011,2018-05-30,0.9453330903610913,150
INV 01.02.011,2018-05-31,0.9844705720178406,144
INV 01.02.011,2018-06-01,0.9485235960719481,96
INV 01.02.011,2018-06-02,0.9519827349941778,153
INV 01.02.011,2018-06-03,0.962594040293332,139
INV 01.02.011,2018-06-04,0.9617942950804761,147
INV 01.02.011,2018-06-05,0.9473249378135984,133
INV 01.02.011,2018-06-06,0.9866990176810134,151
INV 01.02.011,2018-06-07,0.9754263772147007,145
INV 01.02.011,2018-06-08,0.9489730466409522,146
INV 01.02.011,2018-06-09,0.9195159697435952,128
INV 01.02.011,2018-06-10,0.9302528079819574,140
INV 01.02.011,2018-06-11,0.9327605128308161,82
INV 01.02.011,2018-06-12,0.9467726400860301,137
INV 01.02.011,2018-06-13,0.942138712694709,106
INV 01.02.011,2018-06-14,0.9293342294275581,126
INV 01.02.011,2018-06-15,0.9436285919212655,154
INV 01.02.011,2018-06-16,0.900780280424583,145
INV 01.02.011,2018-06-17,0.8945400897214945,106
INV 01.02.011,2018-06-18,0.9454792410868783,148
INV 01.02.011,2018-06-19,0.8974849446477949,138
INV 01.02.011,2018-06-20,0.94572761910239,144
INV 01.02.011,2018-06-21,0.9821805359630927,131
INV 01.02.011,2018-06-22,1.0088361971239987,115
INV 01.02.011,2018-06-23,0.9710574427970663,116
INV 01.02.011,2018-06-24,0.9731979611398982,86
INV 01.02.011,2018-06-25,0.9671172952323173,135
INV 01.02.011,2018-06-26,0.9520668063819655,137
INV 01.02.011,2018-06-27,0.9836097187511932,149
INV 01.02.011,2018-06-28,0.9576793238785818,82
INV 01.02.011,2018-06-29,1.0215876913967654,148
INV 01.02.011,2018-06-30,1.0223379877608096,145
INV 01.02.011,2018-07-01,0.9715772680074601,150
INV 01.02.011,2018-07-02,1.0283129942054061,148
INV 01.02.011,2018-07-03,1.0293328760175255,148
INV 01.02.011,2018-07-04,1.0129837951334,147
INV 01.02.011,2018-07-05,0.9815942658227876,130
INV 01.02.011,2018-07-06,0.9395891552618968,146
INV 01.02.011,2018-07-07,1.0118090010016103,145
INV 01.02.011,2018-07-08,0.9331134415338416,150
INV 01.02.011,2018-07-09,0.9757611322137186,145
INV 01.02.011,2018-07-10,0.9546062746147748,82
INV 01.02.011,2018-07-11,0.9368005444133156,140
INV 01.02.011,2018-07-12,0.9701970747468188,66
INV 01.02.011,2018-07-13,0.9761186663572855,141
INV 01.02.011,2018-07-14,0.9762032135301326,145
INV 01.02.011,2018-07-15,0.9902368061965144,147
INV 01.02.011,2018-07-16,0.9957682928917021,146
INV 01.02.011,2018-07-17,0.9858899694003228,148
INV 01.02.011,2018-07-18,0.9771775008449187,156
INV 01.02.011,2018-07-19,0.967620141545775,151
INV 01.02.011,2018-07-20,0.9985645843876835,145
INV 01.02.011,2018-07-21,1.0133096990015413,135
INV 01.02.011,2018-07-22,1.002427507146425,142
INV 01.02.011,2018-07-24,1.018315363858252,140
INV 01.02.011,2018-07-25,1.002853991434163,126
INV 01.02.011,2018-07-26,1.0004097025926761,141
INV 01.02.011,2018-07-27,0.9614284601739201,134
INV 01.02.011,2018-07-28,0.9784150516321956,135
INV 01.02.011,2018-07-29,0.98180201008449,139
INV 01.02.011,2018-07-30,0.9397030550236215,140
INV 01.02.011,2018-07-31,0.9637133451924778,137
INV 01.02.011,2018-08-01,0.9683351778331067,139
INV 01.02.011,2018-08-03,0.9679737655694451,145
INV 01.02.011,2018-08-04,0.9725438306024046,126
INV 01.02.011,2018-08-05,0.9512652477100096,137
INV 01.02.011,2018-08-07,0.9448181382471695,137
INV 01.02.011,2018-08-08,0.9504886582960647,117
INV 01.02.011,2018-08-09,0.963915080362977,136
INV 01.02.011,2018-08-10,0.9609499650730366,109
INV 01.02.011,2018-08-14,0.9375701091911727,69
INV 01.02.011,2018-08-15,0.9302953476234376,132
INV 01.02.011,2018-08-16,0.9661009628450766,134
INV 01.02.011,2018-08-17,0.9429172547393728,133
INV 01.02.011,2018-08-18,0.9402305256973534,117
INV 01.02.011,2018-08-19,0.95080180741702,133
INV 01.02.011,2018-08-20,0.9691236810305014,125
INV 01.02.011,2018-08-21,0.9509463896926733,110
INV 01.02.011,2018-08-22,0.951524902930649,120
INV 01.02.011,2018-08-23,0.9560795737157995,124
INV 01.02.011,2018-08-24,0.9405368746288245,98
INV 01.02.011,2018-08-25,0.960410287714837,107
INV 01.02.011,2018-08-26,0.913497344788794,130
INV 01.02.011,2018-08-27,0.9563744861766234,120
INV 01.02.011,2018-08-28,0.9260671577040892,106
INV 01.02.011,2018-08-29,0.9588895468206193,131
INV 01.02.011,2018-08-31,0.9568943293805112,125
INV 01.02.011,2018-09-02,0.949873290708259,52
INV 01.02.011,2018-09-03,0.9272350977327826,88
INV 01.02.011,2018-09-04,0.9443801205448207,127
INV 01.02.011,2018-09-05,0.9598152751955938,127
INV 01.02.011,2018-09-07,0.9274626376307409,107
INV 01.02.011,2018-09-08,0.9707544785152353,128
INV 01.02.011,2018-09-09,0.9268499312956583,122
INV 01.02.011,2018-09-10,0.981010995835799,119
INV 01.02.011,2018-09-11,0.9655435912506973,117
INV 01.02.011,2018-09-12,1.0427667529142635,127
INV 01.02.011,2018-09-13,0.9390675570661376,58
INV 01.02.011,2018-09-14,0.986385176885372,53
INV 01.02.011,2018-09-15,0.9215838726917116,118
INV 01.02.011,2018-09-16,0.991514655026469,123
INV 01.02.011,2018-09-17,0.982363666730149,117
INV 01.02.011,2018-09-18,1.00195734989374,121
INV 01.02.011,2018-09-19,0.9598228720213983,119
INV 01.02.011,2018-09-20,0.9885960216369751,120
INV 01.02.011,2018-09-21,0.9694810969415388,105
INV 01.02.011,2018-09-22,0.9374083202854513,105
INV 01.02.011,2018-09-23,0.9624985090913497,71
INV 01.02.011,2018-09-24,0.9632262744313209,97
INV 01.02.011,2018-09-25,1.0103428662941503,108
INV 01.02.011,2018-09-26,0.9859003754816865,117
INV 01.02.011,2018-09-27,0.9812913338710993,91
INV 01.02.011,2018-09-28,0.7799526735211697,57
INV 01.02.011,2018-09-29,0.8639319303522136,117
INV 01.02.011,2018-09-30,0.8464833316962912,118
INV 01.02.011,2018-10-01,1.0487766441002162,82
INV 01.02.011,2018-10-02,0.9428615864966301,84
INV 01.02.011,2018-10-03,0.8760985479634263,90
INV 01.02.011,2018-10-04,0.5065295080275948,109
INV 01.02.011,2018-10-05,0.1489550558034169,113
INV 01.02.011,2018-10-06,0.46762984234228117,102
INV 01.02.011,2018-10-07,0.6152047830357202,56
INV 01.02.011,2018-10-08,0.20848543792474145,107
INV 01.02.011,2018-10-09,0.5531003060949781,109
INV 01.02.011,2018-10-10,0.28182505212703957,109
INV 01.02.011,2018-10-11,0.17593743986580251,108
INV 01.02.011,2018-10-12,0.1796572620835479,107
INV 01.02.011,2018-10-13,0.2165947949301638,107
INV 01.02.011,2018-10-14,0.291119134670101,106
INV 01.02.011,2018-10-15,0.849498662198526,88
INV 01.02.011,2018-10-16,0.4062310206036806,97
INV 01.02.011,2018-10-17,0.41438611284035937,102
INV 01.02.011,2018-10-18,0.7550870696112214,87
INV 01.02.011,2018-10-20,0.9064799649226942,91
INV 01.02.011,2018-10-21,0.6284718038578305,73
INV 01.02.011,2018-10-22,0.8908513986512261,68
INV 01.02.011,2018-10-24,0.8024712584647834,61
INV 01.02.011,2018-10-30,0.2822854458706345,84
INV 01.02.011,2018-10-31,0.19588088526920994,92
INV 01.02.011,2018-11-01,0.8592421744070451,67
INV 01.02.011,2018-11-02,0.8867579933490981,76
INV 01.02.011,2018-11-05,0.8182338259731415,69
INV 01.02.011,2018-11-06,0.34993671957611855,87
INV 01.02.011,2018-11-07,0.5105276504462114,84
INV 01.02.011,2018-11-08,0.804067048706374,66
INV 01.02.011,2018-11-10,0.9694468795746648,70
INV 01.02.011,2018-11-11,0.6948941089935203,61
INV 01.02.011,2018-11-12,0.9394196123011102,58
INV 01.02.011,2018-11-14,0.5114178729146751,75
INV 01.02.011,2018-11-15,0.29415877508029437,73
INV 01.02.011,2018-11-17,0.3030142712307538,78
INV 01.02.011,2019-02-09,0.7716082107778597,66
INV 01.02.011,2019-02-14,0.2722209376085657,88
INV 01.02.011,2019-02-15,0.1392793811741859,95
INV 01.02.011,2019-02-16,0.15693662973849948,96
INV 01.02.011,2019-02-17,0.2631940721442475,97
INV 01.02.011,2019-02-18,0.19814256622260973,98
INV 01.02.011,2019-02-19,0.6719838198279544,65
INV 01.02.011,2019-02-20,0.9030256118763433,77
INV 01.02.011,2019-02-21,1.0196279082197628,70
INV 01.02.011,2019-02-23,0.38608168093492723,99
INV 01.02.011,2019-02-24,0.4372263445907417,85
INV 01.02.011,2019-02-25,0.28198708118943394,104
INV 01.02.011,2019-02-26,0.9561784282795586,93
INV 01.02.011,2019-02-27,0.24471334197430597,105
INV 01.02.011,2019-02-28,0.4758629816506982,104
INV 01.02.011,2019-03-03,1.10448589300223,68
INV 01.02.011,2019-03-06,0.4107166923164424,99
INV 01.02.011,2019-03-07,1.2303526823750945,45
INV 01.02.011,2019-03-08,0.7244148672149434,76
INV 01.02.011,2019-03-09,0.9010173216569827,57
INV 01.02.011,2019-03-12,0.8366539052273338,107
INV 01.02.011,2019-03-13,0.8164198934381469,100
INV 01.02.011,2019-03-14,0.9197508963717803,76
INV 01.02.011,2019-03-15,0.9719978950705042,81
INV 01.02.011,2019-03-16,0.9763467449971861,70
INV 01.02.011,2019-03-17,1.075609782486621,108
INV 01.02.011,2019-03-18,1.0763148590193885,96
INV 01.02.011,2019-03-19,1.0463330661301622,89
INV 01.02.011,2019-03-20,1.144437696262171,123
INV 01.02.011,2019-03-21,1.1682103012422933,119
INV 01.02.011,2019-03-22,1.031353567979797,123
INV 01.02.011,2019-03-23,1.0575257952681445,123
INV 01.02.011,2019-03-24,0.9274424812856016,60
INV 01.02.011,2019-03-25,0.9322843589133992,73
INV 01.02.011,2019-03-26,0.9164671523837424,78
INV 01.02.011,2019-03-27,0.9311600310579197,86
INV 01.02.011,2019-03-29,0.9472652312946216,116
INV 01.02.011,2019-03-30,0.9899445689214311,126
INV 01.02.011,2019-03-31,0.923150614474283,105
INV 01.02.011,2019-04-01,1.0278752894125451,129
