year,month,inverter_id,inverter_group,lost_kwh,mean_residual_z,min_residual_z,mean_acute_residual_z,min_acute_residual_z,mean_factor,mean_relative_factor,strong_samples,outage_samples,slow_degradation_samples,fast_degradation_samples,curtailed_samples,error_samples,explained_fault_samples
2023,1,INV 01.07.045,INV 01.07,0.0,0.8320335442397873,-5.059851700792758,1.1544189715329518,-6.239365186337677,1.0,1.0,0,0,0,0,679,0,0
2023,1,INV 01.07.046,INV 01.07,0.0,0.17688215573194896,-4.845657230482149,0.32133379152847036,-5.273527125984588,1.0,1.0,0,0,0,0,679,0,0
2023,1,INV 01.07.047,INV 01.07,0.05188659884836873,-1.0014186300618722,-4.134263010673281,-1.3329525706391967,-6.314329875700278,1.0,1.0,0,0,0,0,679,2,0
2023,1,INV 01.07.048,INV 01.07,0.0,0.7762569971522681,-6.320084712025772,1.1062501586114932,-8.141231412715506,1.0,1.0,0,0,0,0,679,0,0
2023,1,INV 01.07.049,INV 01.07,0.0,0.3562300203115062,-6.921321715755766,0.42698950245740214,-7.350413970423927,1.0,1.0,0,0,0,0,627,1,0
2023,1,INV 01.07.050,INV 01.07,0.0,0.6196183609177482,-3.9463285083924795,0.6186883094101379,-3.8737791115022704,1.0,1.0,0,0,0,0,679,1,0
2023,1,INV 01.07.051,INV 01.07,0.06638577852647815,-0.9394884306009675,-4.772656549375148,-1.4277436973116358,-8.69986335773345,1.0,1.0,0,0,0,0,679,0,0
2023,1,INV 01.08.052,INV 01.08,0.0,-0.2909035365975347,-8.242612824514524,-0.31193279908054233,-9.995307003049975,1.0,1.0,0,0,0,0,679,0,0
2023,1,INV 01.08.053,INV 01.08,0.0,0.7746522008914973,-6.4261459954126785,1.0866680402214162,-8.160712803432602,1.0,1.0,0,0,0,0,679,3,0
2023,1,INV 01.08.054,INV 01.08,0.0,1.1512231361801373,-5.676865413520555,1.926106030183551,-8.339482665074748,1.0,1.0,0,0,0,0,679,0,0
2023,1,INV 01.08.055,INV 01.08,0.0,0.8771264260128772,-6.06112300552949,1.4073932290035283,-8.802070494117228,1.0,1.0,0,0,0,0,679,0,0
2023,1,INV 01.08.056,INV 01.08,0.0,0.6743397519612274,-4.856748989995515,0.6847775675126929,-4.9325599408391,1.0,1.0,0,0,0,0,679,0,0
2023,1,INV 01.08.057,INV 01.08,0.0,1.138309012741599,-3.9591237383992044,1.3142139459413826,-4.992645976073157,1.0,1.0,0,0,0,0,679,3,0
2023,1,INV 01.08.058,INV 01.08,0.0,1.0088144971025035,-6.637695534761629,1.4057258764835774,-8.284767720742085,1.0,1.0,0,0,0,0,679,0,0
2023,1,INV 01.08.059,INV 01.08,0.0,-0.05348220381984106,-9.12934289349938,-0.0014962049576127553,-8.532077509681097,1.0,1.0,0,0,0,0,679,1,0
2023,1,INV 01.09.060,INV 01.09,0.0,1.0741041710753292,-5.5924026149756045,1.8184136574434149,-8.11207985356406,1.0,1.0,0,0,0,0,679,0,0
2023,1,INV 01.09.061,INV 01.09,0.0,1.012430592102153,-5.428384699744507,1.6188678915607153,-7.773678032393667,1.0,1.0,0,0,0,0,679,0,0
2023,1,INV 01.09.062,INV 01.09,0.0,0.3942105705287641,-2.527061566269025,0.695138302134852,-4.4117702545958855,1.0,1.0,0,0,0,0,679,0,0
2023,1,INV 01.09.063,INV 01.09,0.0,0.5475354590773137,-4.223074666779279,0.612163308585538,-4.9037099472705705,1.0,1.0,0,0,0,0,679,2,0
2023,1,INV 01.09.064,INV 01.09,0.0,0.9746806862710063,-5.54856504991182,1.6287722875830586,-8.241255300508895,1.0,1.0,0,0,0,0,679,1,0
2023,1,INV 01.09.065,INV 01.09,0.0,0.8040247875030574,-4.750100206719682,0.8989113844338431,-5.251435126669247,1.0,1.0,0,0,0,0,679,3,0
2023,2,INV 01.01.001,INV 01.01,0.04207784975823969,-0.5505394186019911,-24.300733814362747,-0.7938442712546603,-37.49689826873461,1.0,1.0,0,0,0,0,1423,0,0
2023,2,INV 01.01.002,INV 01.01,0.017697927776069267,-0.6078742965362772,-17.104648069962128,-0.8902237254074252,-35.45032869184757,1.0,1.0,0,0,0,0,1423,0,0
2023,2,INV 01.01.003,INV 01.01,0.0,-0.8638610072191653,-15.400053751973855,-0.8897375490691679,-18.432527895949633,1.0,1.0,0,0,0,0,1423,2,0
2023,2,INV 01.01.004,INV 01.01,0.03712025002659906,-0.5713052082983887,-15.034438329007308,-0.5478240542651099,-9.24062052594353,1.0,1.0,0,0,0,0,1423,0,0
2023,2,INV 01.01.005,INV 01.01,0.04541222199056727,-1.0623746429790901,-10.26683735440346,-1.15211116563064,-10.698963604652608,1.0,1.0,0,0,0,0,1423,4,0
2023,2,INV 01.01.006,INV 01.01,0.0,0.005953604436911692,-14.911261215399254,-0.0063516871162042,-21.812695674934105,1.0,1.0,0,0,0,0,1423,1,0
2023,2,INV 01.01.007,INV 01.01,0.06361272831875937,-1.1928980104533076,-11.536383542178365,-1.2144601761977107,-10.040006959931617,1.0,1.0,0,0,0,0,1423,5,0
2023,2,INV 01.02.008,INV 01.02,0.03149525645833188,-0.004192420004625894,-15.905448950528788,-0.037330576247797294,-22.92607094449924,1.0,1.0,0,0,0,0,1423,0,0
